day,time,tempC,windspeedKmph,weatherDesc,humidity,visibility
2020-12-12,12,31,5,Cloudy,65,10
2020-12-12,13,31,7,Cloudy,65,10
2020-12-12,14,31,9,Partly cloudy,65,10
2020-12-12,15,31,10,Partly cloudy,65,9
2020-12-12,16,30,11,Partly cloudy,69,9
2020-12-12,17,29,11,Patchy rain possible,73,9
2020-12-12,18,28,11,Patchy rain possible,77,9
2020-12-12,19,27,10,Patchy rain possible,79,9
2020-12-12,20,27,9,Patchy rain possible,81,9
2020-12-12,21,26,8,Patchy rain possible,83,10
2020-12-12,22,26,7,Patchy rain possible,84,9
2020-12-12,23,26,7,Moderate or heavy rain shower,85,8
2020-12-13,0,25,6,Moderate or heavy rain shower,87,7
2020-12-13,1,25,6,Moderate or heavy rain shower,87,7
2020-12-13,2,25,6,Moderate or heavy rain shower,88,8
2020-12-13,3,25,5,Moderate or heavy rain shower,89,8
2020-12-13,4,25,6,Moderate or heavy rain shower,89,9
2020-12-13,5,25,6,Patchy rain possible,89,9
2020-12-13,6,25,7,Patchy rain possible,90,9
2020-12-13,7,26,7,Patchy rain possible,85,9
2020-12-13,8,27,8,Patchy rain possible,80,9
2020-12-13,9,28,8,Patchy rain possible,76,10
2020-12-13,10,29,7,Patchy rain possible,72,10
2020-12-13,11,30,7,Partly cloudy,68,10
2020-12-13,12,31,6,Partly cloudy,65,10
2020-12-13,13,31,7,Partly cloudy,67,9
2020-12-13,14,31,7,Light rain shower,68,9
2020-12-13,15,30,7,Light rain shower,70,8
2020-12-13,16,29,8,Light rain shower,73,8
2020-12-13,17,28,9,Moderate or heavy rain shower,76,7
2020-12-13,18,28,10,Moderate or heavy rain shower,79,7
2020-12-13,19,27,10,Moderate or heavy rain shower,81,7
2020-12-13,20,27,10,Moderate or heavy rain shower,83,8
2020-12-13,21,26,10,Moderate or heavy rain shower,84,8
2020-12-13,22,26,9,Moderate or heavy rain shower,85,9
2020-12-13,23,26,8,Patchy rain possible,86,9
2020-12-14,0,26,7,Patchy rain possible,87,10
2020-12-14,1,25,7,Patchy rain possible,88,10
2020-12-14,2,25,6,Partly cloudy,89,10
2020-12-14,3,25,6,Partly cloudy,90,10
2020-12-14,4,25,6,Partly cloudy,90,10
2020-12-14,5,25,6,Partly cloudy,90,10
2020-12-14,6,25,7,Partly cloudy,89,10
2020-12-14,7,26,7,Partly cloudy,85,10
2020-12-14,8,27,8,Partly cloudy,81,10
2020-12-14,9,28,8,Partly cloudy,76,10
2020-12-14,10,29,8,Partly cloudy,71,10
2020-12-14,11,30,8,Partly cloudy,66,10
2020-12-14,12,31,7,Partly cloudy,62,10
2020-12-14,13,31,6,Partly cloudy,62,10
2020-12-14,14,32,6,Partly cloudy,62,10
2020-12-14,15,32,5,Partly cloudy,62,10
2020-12-14,16,31,6,Partly cloudy,66,10
2020-12-14,17,29,8,Light rain shower,70,10
2020-12-14,18,28,9,Light rain shower,75,9
2020-12-14,19,28,9,Light rain shower,78,9
2020-12-14,20,27,9,Patchy rain possible,80,9
2020-12-14,21,26,9,Patchy rain possible,83,9
2020-12-14,22,26,8,Patchy rain possible,84,9
2020-12-14,23,26,7,Patchy rain possible,84,9
2020-12-15,0,26,6,Patchy rain possible,85,10
2020-12-15,1,26,6,Patchy rain possible,86,10
2020-12-15,2,26,6,Light rain shower,87,9
2020-12-15,3,25,6,Light rain shower,89,9
2020-12-15,4,25,6,Light rain shower,89,9
2020-12-15,5,25,7,Patchy rain possible,89,9
2020-12-15,6,25,8,Patchy rain possible,90,9
2020-12-15,7,26,8,Patchy rain possible,85,9
2020-12-15,8,27,8,Patchy rain possible,81,9
2020-12-15,9,28,9,Patchy rain possible,77,10
2020-12-15,10,29,9,Patchy rain possible,73,10
2020-12-15,11,30,9,Partly cloudy,68,10
2020-12-15,12,31,9,Partly cloudy,64,10
2020-12-15,13,31,7,Partly cloudy,64,9
2020-12-15,14,32,5,Light rain shower,64,9
2020-12-15,15,32,3,Light rain shower,64,8
2020-12-15,16,31,4,Light rain shower,68,8
2020-12-15,17,30,4,Moderate or heavy rain shower,71,7
2020-12-15,18,29,5,Moderate or heavy rain shower,75,7
2020-12-15,19,29,5,Moderate or heavy rain shower,78,7
2020-12-15,20,28,6,Moderate or heavy rain shower,81,8
2020-12-15,21,27,6,Moderate or heavy rain shower,84,8
2020-12-15,22,27,6,Moderate or heavy rain shower,85,9
2020-12-15,23,26,5,Patchy rain possible,87,9
2020-12-16,0,26,5,Patchy rain possible,88,9
2020-12-16,1,26,5,Patchy rain possible,88,9
2020-12-16,2,26,5,Patchy rain possible,89,9
2020-12-16,3,25,5,Patchy rain possible,90,10
2020-12-16,4,25,4,Patchy rain possible,89,10
2020-12-16,5,25,4,Partly cloudy,88,10
2020-12-16,6,26,4,Partly cloudy,88,10
2020-12-16,7,27,3,Partly cloudy,83,10
2020-12-16,8,28,3,Partly cloudy,79,10
2020-12-16,9,29,2,Partly cloudy,74,10
2020-12-16,10,30,2,Partly cloudy,70,10
2020-12-16,11,31,2,Partly cloudy,66,10
2020-12-16,12,31,2,Partly cloudy,62,10
2020-12-16,13,31,3,Partly cloudy,63,9
2020-12-16,14,31,3,Patchy rain possible,63,9
2020-12-16,15,31,4,Patchy rain possible,63,8
2020-12-16,16,30,4,Patchy rain possible,66,8
2020-12-16,17,30,4,Moderate or heavy rain shower,70,7
2020-12-16,18,29,4,Moderate or heavy rain shower,73,7
2020-12-16,19,28,4,Moderate or heavy rain shower,75,8
2020-12-16,20,28,4,Moderate or heavy rain shower,78,8
2020-12-16,21,28,4,Moderate or heavy rain shower,80,9
2020-12-16,22,27,5,Moderate or heavy rain shower,81,9
2020-12-16,23,26,6,Patchy rain possible,82,10
2020-12-17,0,26,6,Patchy rain possible,83,10
2020-12-17,1,25,7,Patchy rain possible,83,10
2020-12-17,2,25,7,Patchy rain possible,83,10
2020-12-17,3,24,7,Patchy rain possible,84,10
2020-12-17,4,25,7,Patchy rain possible,83,10
2020-12-17,5,25,7,Partly cloudy,83,10
2020-12-17,6,25,6,Partly cloudy,83,10
2020-12-17,7,26,6,Partly cloudy,78,10
2020-12-17,8,27,6,Partly cloudy,74,10
2020-12-17,9,28,5,Partly cloudy,69,10
2020-12-17,10,29,5,Partly cloudy,65,10
2020-12-17,11,31,4,Partly cloudy,61,10
2020-12-17,12,32,4,Partly cloudy,56,10
2020-12-17,13,32,4,Partly cloudy,57,10
2020-12-17,14,32,4,Partly cloudy,59,10
2020-12-17,15,32,4,Partly cloudy,60,10
2020-12-17,16,30,5,Partly cloudy,65,9
2020-12-17,17,29,7,Light rain shower,70,9
2020-12-17,18,28,8,Light rain shower,74,8
2020-12-17,19,28,7,Light rain shower,77,8
2020-12-17,20,27,6,Moderate or heavy rain shower,79,9
2020-12-17,21,27,5,Moderate or heavy rain shower,81,9
2020-12-17,22,26,6,Moderate or heavy rain shower,81,9
2020-12-17,23,26,7,Patchy rain possible,81,9
2020-12-18,0,25,8,Patchy rain possible,81,9
2020-12-18,1,25,8,Patchy rain possible,81,9
2020-12-18,2,24,9,Patchy rain possible,82,9
2020-12-18,3,24,10,Patchy rain possible,82,9
2020-12-18,4,24,9,Patchy rain possible,82,9
2020-12-18,5,24,9,Patchy rain possible,82,9
2020-12-18,6,24,8,Patchy rain possible,83,9
2020-12-18,7,25,8,Patchy rain possible,79,9
2020-12-18,8,26,8,Patchy rain possible,75,9
2020-12-18,9,27,7,Patchy rain possible,72,10
2020-12-18,10,28,7,Patchy rain possible,68,10
2020-12-18,11,30,6,Partly cloudy,64,10
2020-12-18,12,31,5,Partly cloudy,60,10
2020-12-18,13,31,5,Partly cloudy,60,10
2020-12-18,14,31,5,Partly cloudy,60,10
2020-12-18,15,31,5,Partly cloudy,60,10
2020-12-18,16,30,5,Partly cloudy,64,9
2020-12-18,17,30,4,Light rain shower,68,9
2020-12-18,18,29,4,Light rain shower,73,8
2020-12-18,19,28,4,Light rain shower,75,8
2020-12-18,20,27,3,Moderate or heavy rain shower,78,8
2020-12-18,21,26,3,Moderate or heavy rain shower,80,8
2020-12-18,22,26,3,Moderate or heavy rain shower,82,9
2020-12-18,23,26,4,Patchy rain possible,83,9
2020-12-19,0,26,4,Patchy rain possible,85,9
2020-12-19,1,25,4,Patchy rain possible,85,9
2020-12-19,2,25,5,Patchy rain possible,84,9
2020-12-19,3,25,5,Patchy rain possible,84,10
2020-12-19,4,25,6,Patchy rain possible,83,10
2020-12-19,5,25,6,Partly cloudy,82,10
2020-12-19,6,25,6,Partly cloudy,82,10
2020-12-19,7,26,6,Partly cloudy,78,10
2020-12-19,8,27,6,Partly cloudy,74,10
2020-12-19,9,28,6,Partly cloudy,70,10
2020-12-19,10,29,7,Partly cloudy,66,10
2020-12-19,11,30,7,Partly cloudy,62,10
2020-12-19,12,31,7,Partly cloudy,58,10
2020-12-19,13,31,7,Partly cloudy,58,10
2020-12-19,14,31,7,Partly cloudy,57,10
2020-12-19,15,31,7,Partly cloudy,57,10
2020-12-19,16,30,8,Partly cloudy,60,10
2020-12-19,17,29,9,Cloudy,63,10
2020-12-19,18,28,10,Cloudy,66,10
2020-12-19,19,28,11,Cloudy,66,10
2020-12-19,20,27,11,Light rain shower,67,10
2020-12-19,21,26,12,Light rain shower,68,10
2020-12-19,22,26,12,Light rain shower,70,10
2020-12-19,23,25,11,Partly cloudy,73,10
2020-12-20,0,25,11,Partly cloudy,76,10
2020-12-20,1,24,12,Partly cloudy,75,10
2020-12-20,2,24,12,Partly cloudy,74,10
2020-12-20,3,24,13,Partly cloudy,73,10
2020-12-20,4,24,13,Partly cloudy,73,10
2020-12-20,5,24,14,Partly cloudy,73,10
2020-12-20,6,23,15,Partly cloudy,72,10
2020-12-20,7,24,16,Partly cloudy,69,10
2020-12-20,8,25,16,Partly cloudy,67,10
2020-12-20,9,26,17,Partly cloudy,64,10
2020-12-20,10,27,17,Partly cloudy,61,10
2020-12-20,11,28,17,Partly cloudy,58,10
2020-12-20,12,30,17,Partly cloudy,54,10
2020-12-20,13,30,16,Partly cloudy,55,10
2020-12-20,14,30,15,Partly cloudy,55,10
2020-12-20,15,31,14,Partly cloudy,55,10
2020-12-20,16,30,15,Partly cloudy,57,10
2020-12-20,17,29,15,Partly cloudy,59,10
2020-12-20,18,28,15,Partly cloudy,60,10
2020-12-20,19,27,15,Partly cloudy,61,10
2020-12-20,20,26,15,Partly cloudy,62,10
2020-12-20,21,25,14,Partly cloudy,64,10
2020-12-20,22,25,14,Partly cloudy,64,10
2020-12-20,23,24,14,Partly cloudy,65,10
2020-12-21,0,24,14,Partly cloudy,65,10
2020-12-21,1,24,14,Partly cloudy,66,10
2020-12-21,2,24,13,Partly cloudy,67,10
2020-12-21,3,23,13,Partly cloudy,68,10
2020-12-21,4,23,13,Partly cloudy,69,10
2020-12-21,5,23,13,Partly cloudy,70,10
2020-12-21,6,23,14,Partly cloudy,70,10
2020-12-21,7,24,15,Partly cloudy,68,10
2020-12-21,8,25,16,Partly cloudy,65,10
2020-12-21,9,26,18,Partly cloudy,63,10
2020-12-21,10,27,18,Partly cloudy,60,10
2020-12-21,11,28,19,Partly cloudy,57,10
2020-12-21,12,30,20,Partly cloudy,54,10
2020-12-21,13,30,20,Partly cloudy,54,10
2020-12-21,14,30,20,Partly cloudy,54,10
2020-12-21,15,30,19,Partly cloudy,54,10
2020-12-21,16,29,19,Partly cloudy,56,10
2020-12-21,17,28,19,Partly cloudy,57,10
2020-12-21,18,27,19,Partly cloudy,59,10
2020-12-21,19,27,19,Partly cloudy,60,10
2020-12-21,20,26,18,Partly cloudy,61,10
2020-12-21,21,25,18,Partly cloudy,62,10
2020-12-21,22,25,18,Partly cloudy,62,10
2020-12-21,23,25,19,Partly cloudy,62,10
2020-12-22,0,25,19,Partly cloudy,62,10
2020-12-22,1,24,19,Partly cloudy,62,10
2020-12-22,2,24,19,Partly cloudy,63,10
2020-12-22,3,24,19,Partly cloudy,63,10
2020-12-22,4,24,19,Partly cloudy,65,10
2020-12-22,5,24,18,Partly cloudy,66,10
2020-12-22,6,23,18,Partly cloudy,67,10
2020-12-22,7,24,18,Partly cloudy,67,10
2020-12-22,8,25,18,Patchy rain possible,66,10
2020-12-22,9,25,18,Patchy rain possible,66,10
2020-12-22,10,26,19,Patchy rain possible,64,10
2020-12-22,11,27,20,Patchy rain possible,62,10
2020-12-22,12,28,21,Patchy rain possible,60,10
2020-12-22,13,28,20,Patchy rain possible,61,10
2020-12-22,14,28,19,Patchy rain possible,62,10
2020-12-22,15,28,18,Patchy rain possible,62,10
2020-12-22,16,27,18,Patchy rain possible,65,10
2020-12-22,17,27,17,Partly cloudy,67,10
2020-12-22,18,26,17,Partly cloudy,69,10
2020-12-22,19,26,16,Partly cloudy,71,10
2020-12-22,20,25,15,Partly cloudy,73,10
2020-12-22,21,25,14,Partly cloudy,75,9
2020-12-22,22,25,15,Partly cloudy,74,8
2020-12-22,23,24,17,Patchy rain possible,72,8
2020-12-23,0,24,19,Patchy rain possible,71,7
2020-12-23,1,24,19,Patchy rain possible,72,7
2020-12-23,2,24,18,Patchy light drizzle,73,7
2020-12-23,3,24,18,Patchy light drizzle,75,8
2020-12-23,4,24,15,Patchy light drizzle,76,8
2020-12-23,5,24,12,Light rain,77,9
2020-12-23,6,24,10,Light rain,78,10
2020-12-23,7,24,8,Light rain,79,10
2020-12-23,8,24,6,Light rain shower,79,10
2020-12-23,9,25,5,Light rain shower,79,10
2020-12-23,10,26,8,Light rain shower,77,9
2020-12-23,11,27,11,Light rain shower,76,9
2020-12-23,12,28,14,Light rain shower,74,8
2020-12-23,13,28,15,Light rain shower,73,8
2020-12-23,14,28,17,Moderate or heavy rain shower,73,7
2020-12-23,15,29,19,Moderate or heavy rain shower,72,7
2020-12-23,16,28,18,Moderate or heavy rain shower,75,7
2020-12-23,17,27,17,Moderate or heavy rain shower,77,7
2020-12-23,18,27,17,Moderate or heavy rain shower,80,7
2020-12-23,19,26,15,Moderate or heavy rain shower,81,8
2020-12-23,20,26,14,Moderate or heavy rain shower,83,8
2020-12-23,21,25,13,Moderate or heavy rain shower,84,9
2020-12-23,22,25,10,Moderate or heavy rain shower,86,9
2020-12-23,23,25,6,Light rain shower,87,10
2020-12-24,0,25,3,Light rain shower,88,10
2020-12-24,1,25,3,Light rain shower,89,10
2020-12-24,2,24,3,Light rain shower,89,10
2020-12-24,3,24,3,Light rain shower,89,10
2020-12-24,4,24,3,Light rain shower,88,10
2020-12-24,5,24,3,Partly cloudy,88,10
2020-12-24,6,25,3,Partly cloudy,87,10
2020-12-24,7,26,4,Partly cloudy,83,10
2020-12-24,8,27,6,Partly cloudy,78,10
2020-12-24,9,28,7,Partly cloudy,74,10
2020-12-24,10,29,9,Partly cloudy,69,10
2020-12-24,11,30,12,Partly cloudy,64,10
2020-12-24,12,31,14,Partly cloudy,59,10
2020-12-24,13,31,15,Partly cloudy,59,10
2020-12-24,14,31,16,Light rain shower,59,10
2020-12-24,15,31,18,Light rain shower,59,10
2020-12-24,16,31,17,Light rain shower,62,10
2020-12-24,17,30,16,Moderate rain at times,66,10
2020-12-24,18,29,16,Moderate rain at times,70,10
2020-12-24,19,28,15,Moderate rain at times,72,10
2020-12-24,20,27,14,Moderate rain at times,74,10
2020-12-24,21,27,14,Moderate rain at times,75,10
2020-12-24,22,26,12,Moderate rain at times,78,10
2020-12-24,23,26,10,Partly cloudy,80,10
2020-12-25,0,26,8,Partly cloudy,83,10
2020-12-25,1,25,8,Partly cloudy,84,10
2020-12-25,2,25,7,Partly cloudy,86,10
2020-12-25,3,25,7,Partly cloudy,88,10
2020-12-25,4,25,7,Partly cloudy,88,10
2020-12-25,5,25,7,Partly cloudy,88,10
2020-12-25,6,25,7,Partly cloudy,88,10
2020-12-25,7,26,6,Partly cloudy,83,10
2020-12-25,8,27,6,Partly cloudy,77,10
2020-12-25,9,29,5,Partly cloudy,72,10
2020-12-25,10,30,6,Partly cloudy,67,10
2020-12-25,11,31,7,Partly cloudy,61,10
2020-12-25,12,32,8,Partly cloudy,55,10
2020-12-25,13,32,9,Partly cloudy,57,9
2020-12-25,14,31,11,Partly cloudy,58,9
2020-12-25,15,31,12,Partly cloudy,60,8
2020-12-25,16,30,13,Partly cloudy,64,8
2020-12-25,17,29,13,Moderate or heavy rain shower,68,7
2020-12-25,18,28,13,Moderate or heavy rain shower,72,7
2020-12-25,19,27,13,Moderate or heavy rain shower,75,8
2020-12-25,20,27,12,Moderate or heavy rain shower,77,8
2020-12-25,21,26,12,Moderate or heavy rain shower,80,9
2020-12-25,22,26,10,Moderate or heavy rain shower,82,9
2020-12-25,23,26,9,Patchy rain possible,84,9
2020-12-26,0,25,8,Patchy rain possible,87,10
2020-12-26,1,25,7,Patchy rain possible,87,10
2020-12-26,2,25,6,Light rain shower,88,10
2020-12-26,3,25,5,Light rain shower,89,10
2020-12-26,4,25,5,Light rain shower,89,10
2020-12-26,5,25,4,Light rain shower,89,10
2020-12-26,6,25,4,Light rain shower,89,10
2020-12-26,7,26,4,Light rain shower,85,10
2020-12-26,8,27,4,Light rain shower,81,10
2020-12-26,9,28,4,Light rain shower,77,10
2020-12-26,10,29,3,Light rain shower,71,10
2020-12-26,11,30,3,Partly cloudy,65,10
2020-12-26,12,32,2,Partly cloudy,59,10
2020-12-26,13,32,2,Partly cloudy,58,10
2020-12-26,14,32,3,Partly cloudy,57,10
2020-12-26,15,33,4,Partly cloudy,56,10
2020-12-26,16,32,5,Partly cloudy,61,10
2020-12-26,17,31,6,Patchy rain possible,66,10
2020-12-26,18,31,8,Patchy rain possible,72,9
2020-12-26,19,29,8,Patchy rain possible,75,9
2020-12-26,20,28,9,Patchy rain possible,78,10
2020-12-26,21,27,9,Patchy rain possible,81,10
2020-12-26,22,27,8,Patchy rain possible,82,10
2020-12-26,23,26,7,Partly cloudy,83,10
2020-12-27,0,26,6,Partly cloudy,84,10
2020-12-27,1,25,5,Partly cloudy,85,10
2020-12-27,2,25,5,Partly cloudy,86,10
2020-12-27,3,25,4,Partly cloudy,87,10
2020-12-27,4,25,5,Partly cloudy,87,10
2020-12-27,5,25,5,Partly cloudy,87,10
2020-12-27,6,25,5,Partly cloudy,87,10
2020-12-27,7,26,6,Partly cloudy,82,10
2020-12-27,8,27,7,Partly cloudy,78,10
2020-12-27,9,28,8,Partly cloudy,73,10
2020-12-27,10,29,7,Partly cloudy,68,10
2020-12-27,11,30,7,Partly cloudy,64,10
2020-12-27,12,32,6,Partly cloudy,59,10
2020-12-27,13,32,6,Partly cloudy,58,10
2020-12-27,14,32,5,Partly cloudy,57,10
2020-12-27,15,32,4,Partly cloudy,56,10
2020-12-27,16,31,6,Partly cloudy,62,10
2020-12-27,17,30,8,Light rain shower,67,10
2020-12-27,18,30,11,Light rain shower,72,9
2020-12-27,19,28,11,Light rain shower,75,9
2020-12-27,20,27,11,Patchy rain possible,78,10
2020-12-27,21,26,12,Patchy rain possible,81,10
2020-12-27,22,26,10,Patchy rain possible,82,10
2020-12-27,23,26,9,Partly cloudy,84,10
2020-12-28,0,25,8,Partly cloudy,86,10
2020-12-28,1,25,6,Partly cloudy,86,10
2020-12-28,2,25,5,Partly cloudy,87,10
2020-12-28,3,25,4,Partly cloudy,87,10
2020-12-28,4,25,4,Partly cloudy,87,10
2020-12-28,5,25,4,Partly cloudy,87,10
2020-12-28,6,25,4,Partly cloudy,87,10
2020-12-28,7,26,5,Partly cloudy,82,10
2020-12-28,8,27,6,Partly cloudy,78,10
2020-12-28,9,28,7,Partly cloudy,73,10
2020-12-28,10,29,7,Partly cloudy,68,10
2020-12-28,11,30,7,Partly cloudy,62,10
2020-12-28,12,32,7,Partly cloudy,56,10
2020-12-28,13,32,7,Partly cloudy,56,10
2020-12-28,14,32,6,Partly cloudy,56,10
2020-12-28,15,32,5,Partly cloudy,56,10
2020-12-28,16,31,7,Partly cloudy,62,10
2020-12-28,17,30,9,Partly cloudy,68,10
2020-12-28,18,29,11,Partly cloudy,74,10
2020-12-28,19,28,11,Partly cloudy,77,10
2020-12-28,20,27,11,Partly cloudy,79,10
2020-12-28,21,26,11,Partly cloudy,82,10
2020-12-28,22,26,10,Partly cloudy,83,10
2020-12-28,23,26,9,Partly cloudy,84,10
2020-12-29,0,25,8,Partly cloudy,86,10
2020-12-29,1,25,6,Partly cloudy,86,10
2020-12-29,2,25,5,Partly cloudy,87,10
2020-12-29,3,25,3,Partly cloudy,87,10
2020-12-29,4,25,3,Partly cloudy,87,10
2020-12-29,5,24,3,Cloudy,87,10
2020-12-29,6,24,3,Cloudy,87,10
2020-12-29,7,25,4,Cloudy,83,10
2020-12-29,8,26,5,Cloudy,80,10
2020-12-29,9,27,5,Cloudy,76,10
2020-12-29,10,28,6,Cloudy,71,10
2020-12-29,11,29,6,Cloudy,66,10
2020-12-29,12,30,7,Cloudy,61,10
2020-12-29,13,30,6,Cloudy,61,10
2020-12-29,14,30,5,Cloudy,61,10
2020-12-29,15,30,4,Cloudy,61,10
2020-12-29,16,30,4,Cloudy,64,10
2020-12-29,17,29,5,Partly cloudy,67,10
2020-12-29,18,28,6,Partly cloudy,70,10
2020-12-29,19,28,7,Partly cloudy,73,10
2020-12-29,20,27,8,Partly cloudy,75,10
2020-12-29,21,27,9,Partly cloudy,77,10
2020-12-29,22,26,8,Partly cloudy,79,10
2020-12-29,23,26,7,Cloudy,80,10
2020-12-30,0,26,6,Cloudy,81,10
2020-12-30,1,26,6,Cloudy,82,10
2020-12-30,2,26,5,Partly cloudy,82,10
2020-12-30,3,26,4,Partly cloudy,83,10
2020-12-30,4,25,5,Partly cloudy,83,10
2020-12-30,5,25,6,Cloudy,84,10
2020-12-30,6,25,6,Cloudy,84,10
2020-12-30,7,26,8,Cloudy,78,10
2020-12-30,8,26,10,Partly cloudy,72,10
2020-12-30,9,27,12,Partly cloudy,66,10
2020-12-30,10,28,12,Partly cloudy,61,10
2020-12-30,11,29,12,Partly cloudy,55,10
2020-12-30,12,30,12,Partly cloudy,50,10
2020-12-30,13,30,11,Partly cloudy,51,10
2020-12-30,14,30,9,Partly cloudy,53,10
2020-12-30,15,30,7,Partly cloudy,54,10
2020-12-30,16,29,8,Partly cloudy,56,10
2020-12-30,17,29,9,Cloudy,58,10
2020-12-30,18,28,9,Cloudy,61,10
2020-12-30,19,27,10,Cloudy,61,10
2020-12-30,20,26,11,Patchy rain possible,62,10
2020-12-30,21,26,11,Patchy rain possible,62,10
2020-12-30,22,25,11,Patchy rain possible,63,10
2020-12-30,23,25,11,Partly cloudy,65,10
2020-12-31,0,25,12,Partly cloudy,66,10
2020-12-31,1,24,12,Partly cloudy,66,10
2020-12-31,2,24,13,Partly cloudy,66,10
2020-12-31,3,24,13,Partly cloudy,66,10
2020-12-31,4,23,14,Partly cloudy,66,10
2020-12-31,5,23,14,Cloudy,66,10
2020-12-31,6,23,14,Cloudy,66,10
2020-12-31,7,24,15,Cloudy,63,10
2020-12-31,8,25,16,Partly cloudy,61,10
2020-12-31,9,26,17,Partly cloudy,58,10
2020-12-31,10,27,17,Partly cloudy,55,10
2020-12-31,11,29,17,Partly cloudy,52,10
2020-12-31,12,30,17,Partly cloudy,49,10
2020-12-31,13,30,17,Partly cloudy,51,10
2020-12-31,14,29,18,Partly cloudy,52,10
2020-12-31,15,29,18,Partly cloudy,53,10
2020-12-31,16,28,17,Partly cloudy,56,10
2020-12-31,17,27,17,Cloudy,58,10
2020-12-31,18,26,16,Cloudy,61,10
2020-12-31,19,25,15,Cloudy,61,10
2020-12-31,20,25,13,Partly cloudy,62,10
2020-12-31,21,24,12,Partly cloudy,63,10
2020-12-31,22,24,11,Partly cloudy,63,10
2020-12-31,23,24,10,Partly cloudy,64,10
2021-02-01,0,26,6,Partly cloudy,72,10
2021-02-01,1,25,6,Partly cloudy,73,10
2021-02-01,2,25,5,Partly cloudy,74,10
2021-02-01,3,25,5,Partly cloudy,75,10
2021-02-01,4,25,5,Partly cloudy,75,10
2021-02-01,5,25,6,Partly cloudy,75,10
2021-02-01,6,25,6,Partly cloudy,74,10
2021-02-01,7,26,8,Partly cloudy,69,10
2021-02-01,8,27,10,Partly cloudy,63,10
2021-02-01,9,28,11,Partly cloudy,58,10
2021-02-01,10,29,11,Partly cloudy,53,10
2021-02-01,11,31,11,Partly cloudy,48,10
2021-02-01,12,32,11,Partly cloudy,43,10
2021-02-01,13,33,9,Partly cloudy,41,10
2021-02-01,14,34,7,Partly cloudy,39,10
2021-02-01,15,34,5,Partly cloudy,37,10
2021-02-01,16,33,7,Partly cloudy,43,10
2021-02-01,17,33,10,Partly cloudy,48,10
2021-02-01,18,32,12,Partly cloudy,54,10
2021-02-01,19,30,13,Partly cloudy,57,10
2021-02-01,20,29,13,Partly cloudy,61,10
2021-02-01,21,28,14,Partly cloudy,65,10
2021-02-01,22,27,12,Partly cloudy,67,10
2021-02-01,23,27,9,Partly cloudy,68,10
2021-02-02,0,26,7,Partly cloudy,70,10
2021-02-02,1,26,6,Partly cloudy,72,10
2021-02-02,2,25,5,Partly cloudy,73,10
2021-02-02,3,25,3,Partly cloudy,75,10
2021-02-02,4,25,4,Partly cloudy,75,10
2021-02-02,5,25,5,Partly cloudy,75,10
2021-02-02,6,25,6,Partly cloudy,75,10
2021-02-02,7,26,7,Partly cloudy,70,10
2021-02-02,8,27,8,Partly cloudy,66,10
2021-02-02,9,28,9,Partly cloudy,61,10
2021-02-02,10,30,9,Partly cloudy,54,10
2021-02-02,11,31,9,Partly cloudy,48,10
2021-02-02,12,33,10,Partly cloudy,41,10
2021-02-02,13,33,9,Partly cloudy,39,10
2021-02-02,14,34,8,Partly cloudy,37,10
2021-02-02,15,34,7,Partly cloudy,35,10
2021-02-02,16,34,9,Partly cloudy,41,10
2021-02-02,17,33,11,Partly cloudy,47,10
2021-02-02,18,33,13,Partly cloudy,53,10
2021-02-02,19,32,12,Partly cloudy,58,10
2021-02-02,20,31,11,Partly cloudy,63,10
2021-02-02,21,30,10,Partly cloudy,67,10
2021-02-02,22,29,9,Partly cloudy,70,10
2021-02-02,23,28,7,Partly cloudy,73,10
2021-02-03,0,27,5,Partly cloudy,75,10
2021-02-03,1,26,6,Partly cloudy,76,10
2021-02-03,2,25,6,Partly cloudy,77,10
2021-02-03,3,24,6,Partly cloudy,78,10
2021-02-03,4,23,7,Partly cloudy,77,10
2021-02-03,5,23,7,Partly cloudy,75,10
2021-02-03,6,23,8,Partly cloudy,74,10
2021-02-03,7,24,9,Partly cloudy,69,10
2021-02-03,8,25,9,Partly cloudy,63,10
2021-02-03,9,27,10,Partly cloudy,57,10
2021-02-03,10,29,9,Partly cloudy,52,10
2021-02-03,11,31,7,Partly cloudy,46,10
2021-02-03,12,33,6,Partly cloudy,40,10
2021-02-03,13,33,7,Partly cloudy,39,10
2021-02-03,14,34,9,Partly cloudy,38,10
2021-02-03,15,34,10,Partly cloudy,36,10
2021-02-03,16,33,12,Partly cloudy,42,10
2021-02-03,17,33,15,Partly cloudy,48,10
2021-02-03,18,32,17,Partly cloudy,53,10
2021-02-03,19,31,15,Partly cloudy,57,10
2021-02-03,20,31,13,Partly cloudy,60,10
2021-02-03,21,30,11,Partly cloudy,64,10
2021-02-03,22,29,10,Partly cloudy,66,10
2021-02-03,23,27,8,Partly cloudy,69,10
2021-02-04,0,26,7,Partly cloudy,71,10
2021-02-04,1,25,7,Partly cloudy,71,10
2021-02-04,2,25,7,Partly cloudy,72,10
2021-02-04,3,25,6,Partly cloudy,72,10
2021-02-04,4,24,6,Partly cloudy,71,10
2021-02-04,5,24,5,Partly cloudy,70,10
2021-02-04,6,24,5,Partly cloudy,69,10
2021-02-04,7,25,5,Partly cloudy,64,10
2021-02-04,8,26,6,Partly cloudy,59,10
2021-02-04,9,27,6,Partly cloudy,54,10
