Site,Parameter,Date__LT_,Year,Month,Day,Hour,AQI,Raw_Conc_,Conc__Unit,Duration,QC_Name,AQI_Category,NowCast_Conc_
Ho Chi Minh City,PM2.5 - Principal,31DEC18:17:00:00,2018,12,31,17,53,16,UG/M3,1 Hr,Valid,Moderate,13.2
Ho Chi Minh City,PM2.5 - Principal,31DEC18:18:00:00,2018,12,31,18,54,14,UG/M3,1 Hr,Valid,Moderate,13.6
Ho Chi Minh City,PM2.5 - Principal,31DEC18:19:00:00,2018,12,31,19,51,11,UG/M3,1 Hr,Valid,Moderate,12.3
Ho Chi Minh City,PM2.5 - Principal,31DEC18:20:00:00,2018,12,31,20,54,15,UG/M3,1 Hr,Valid,Moderate,13.6
Ho Chi Minh City,PM2.5 - Principal,31DEC18:21:00:00,2018,12,31,21,62,21,UG/M3,1 Hr,Valid,Moderate,17.3
Ho Chi Minh City,PM2.5 - Principal,31DEC18:22:00:00,2018,12,31,22,60,16,UG/M3,1 Hr,Valid,Moderate,16.6
Ho Chi Minh City,PM2.5 - Principal,31DEC18:23:00:00,2018,12,31,23,58,14,UG/M3,1 Hr,Valid,Moderate,15.3
Ho Chi Minh City,PM2.5 - Principal,01JAN19:00:00:00,2019,1,1,0,57,15,UG/M3,1 Hr,Valid,Moderate,15.1
Ho Chi Minh City,PM2.5 - Principal,01DEC19:01:00:00,2019,12,1,1,79,21,UG/M3,1 Hr,Valid,Moderate,25.2
Ho Chi Minh City,PM2.5 - Principal,01DEC19:02:00:00,2019,12,1,2,76,22,UG/M3,1 Hr,Valid,Moderate,23.8
Ho Chi Minh City,PM2.5 - Principal,01DEC19:03:00:00,2019,12,1,3,77,25,UG/M3,1 Hr,Valid,Moderate,24.3
Ho Chi Minh City,PM2.5 - Principal,01DEC19:04:00:00,2019,12,1,4,63,12,UG/M3,1 Hr,Valid,Moderate,18
Ho Chi Minh City,PM2.5 - Principal,01DEC19:05:00:00,2019,12,1,5,63,18,UG/M3,1 Hr,Valid,Moderate,18
Ho Chi Minh City,PM2.5 - Principal,01DEC19:06:00:00,2019,12,1,6,71,25,UG/M3,1 Hr,Valid,Moderate,21.5
Ho Chi Minh City,PM2.5 - Principal,01DEC19:07:00:00,2019,12,1,7,72,23,UG/M3,1 Hr,Valid,Moderate,22.2
Ho Chi Minh City,PM2.5 - Principal,01DEC19:08:00:00,2019,12,1,8,75,25,UG/M3,1 Hr,Valid,Moderate,23.6
Ho Chi Minh City,PM2.5 - Principal,01DEC19:09:00:00,2019,12,1,9,70,19,UG/M3,1 Hr,Valid,Moderate,21.3
Ho Chi Minh City,PM2.5 - Principal,01DEC19:10:00:00,2019,12,1,10,72,23,UG/M3,1 Hr,Valid,Moderate,22.1
Ho Chi Minh City,PM2.5 - Principal,01DEC19:11:00:00,2019,12,1,11,85,35,UG/M3,1 Hr,Valid,Moderate,28.5
Ho Chi Minh City,PM2.5 - Principal,01DEC19:12:00:00,2019,12,1,12,114,53,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.7
Ho Chi Minh City,PM2.5 - Principal,01DEC19:13:00:00,2019,12,1,13,138,60,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.4
Ho Chi Minh City,PM2.5 - Principal,01DEC19:14:00:00,2019,12,1,14,136,49,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,49.7
Ho Chi Minh City,PM2.5 - Principal,01DEC19:15:00:00,2019,12,1,15,117,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.8
Ho Chi Minh City,PM2.5 - Principal,01DEC19:16:00:00,2019,12,1,16,132,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.9
Ho Chi Minh City,PM2.5 - Principal,01DEC19:17:00:00,2019,12,1,17,141,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,51.9
Ho Chi Minh City,PM2.5 - Principal,01DEC19:18:00:00,2019,12,1,18,107,24,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.9
Ho Chi Minh City,PM2.5 - Principal,01DEC19:19:00:00,2019,12,1,19,89,23,UG/M3,1 Hr,Valid,Moderate,30.4
Ho Chi Minh City,PM2.5 - Principal,01DEC19:20:00:00,2019,12,1,20,83,24,UG/M3,1 Hr,Valid,Moderate,27.2
Ho Chi Minh City,PM2.5 - Principal,01DEC19:21:00:00,2019,12,1,21,81,26,UG/M3,1 Hr,Valid,Moderate,26.6
Ho Chi Minh City,PM2.5 - Principal,01DEC19:22:00:00,2019,12,1,22,74,19,UG/M3,1 Hr,Valid,Moderate,22.8
Ho Chi Minh City,PM2.5 - Principal,01DEC19:23:00:00,2019,12,1,23,74,23,UG/M3,1 Hr,Valid,Moderate,22.9
Ho Chi Minh City,PM2.5 - Principal,02DEC19:00:00:00,2019,12,2,0,79,28,UG/M3,1 Hr,Valid,Moderate,25.4
Ho Chi Minh City,PM2.5 - Principal,02DEC19:01:00:00,2019,12,2,1,82,28,UG/M3,1 Hr,Valid,Moderate,26.7
Ho Chi Minh City,PM2.5 - Principal,02DEC19:02:00:00,2019,12,2,2,85,30,UG/M3,1 Hr,Valid,Moderate,28.3
Ho Chi Minh City,PM2.5 - Principal,02DEC19:03:00:00,2019,12,2,3,109,49,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.6
Ho Chi Minh City,PM2.5 - Principal,02DEC19:04:00:00,2019,12,2,4,102,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.8
Ho Chi Minh City,PM2.5 - Principal,02DEC19:05:00:00,2019,12,2,5,93,28,UG/M3,1 Hr,Valid,Moderate,31.9
Ho Chi Minh City,PM2.5 - Principal,02DEC19:06:00:00,2019,12,2,6,94,33,UG/M3,1 Hr,Valid,Moderate,32.4
Ho Chi Minh City,PM2.5 - Principal,02DEC19:07:00:00,2019,12,2,7,105,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.2
Ho Chi Minh City,PM2.5 - Principal,02DEC19:08:00:00,2019,12,2,8,126,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.6
Ho Chi Minh City,PM2.5 - Principal,02DEC19:09:00:00,2019,12,2,9,129,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.8
Ho Chi Minh City,PM2.5 - Principal,02DEC19:10:00:00,2019,12,2,10,122,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.9
Ho Chi Minh City,PM2.5 - Principal,02DEC19:11:00:00,2019,12,2,11,113,37,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.5
Ho Chi Minh City,PM2.5 - Principal,02DEC19:12:00:00,2019,12,2,12,119,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.7
Ho Chi Minh City,PM2.5 - Principal,02DEC19:13:00:00,2019,12,2,13,113,38,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.4
Ho Chi Minh City,PM2.5 - Principal,02DEC19:14:00:00,2019,12,2,14,105,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.3
Ho Chi Minh City,PM2.5 - Principal,02DEC19:15:00:00,2019,12,2,15,103,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.2
Ho Chi Minh City,PM2.5 - Principal,02DEC19:16:00:00,2019,12,2,16,103,37,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.5
Ho Chi Minh City,PM2.5 - Principal,02DEC19:17:00:00,2019,12,2,17,108,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.5
Ho Chi Minh City,PM2.5 - Principal,02DEC19:18:00:00,2019,12,2,18,95,27,UG/M3,1 Hr,Valid,Moderate,32.8
Ho Chi Minh City,PM2.5 - Principal,02DEC19:19:00:00,2019,12,2,19,82,21,UG/M3,1 Hr,Valid,Moderate,26.9
Ho Chi Minh City,PM2.5 - Principal,02DEC19:20:00:00,2019,12,2,20,79,24,UG/M3,1 Hr,Valid,Moderate,25.4
Ho Chi Minh City,PM2.5 - Principal,02DEC19:21:00:00,2019,12,2,21,82,28,UG/M3,1 Hr,Valid,Moderate,26.7
Ho Chi Minh City,PM2.5 - Principal,02DEC19:22:00:00,2019,12,2,22,84,29,UG/M3,1 Hr,Valid,Moderate,27.8
Ho Chi Minh City,PM2.5 - Principal,02DEC19:23:00:00,2019,12,2,23,92,35,UG/M3,1 Hr,Valid,Moderate,31.4
Ho Chi Minh City,PM2.5 - Principal,03DEC19:00:00:00,2019,12,3,0,86,26,UG/M3,1 Hr,Valid,Moderate,28.7
Ho Chi Minh City,PM2.5 - Principal,03DEC19:01:00:00,2019,12,3,1,80,23,UG/M3,1 Hr,Valid,Moderate,25.9
Ho Chi Minh City,PM2.5 - Principal,03DEC19:02:00:00,2019,12,3,2,77,23,UG/M3,1 Hr,Valid,Moderate,24.5
Ho Chi Minh City,PM2.5 - Principal,03DEC19:03:00:00,2019,12,3,3,79,26,UG/M3,1 Hr,Valid,Moderate,25.2
Ho Chi Minh City,PM2.5 - Principal,03DEC19:04:00:00,2019,12,3,4,83,30,UG/M3,1 Hr,Valid,Moderate,27.5
Ho Chi Minh City,PM2.5 - Principal,03DEC19:05:00:00,2019,12,3,5,84,29,UG/M3,1 Hr,Valid,Moderate,27.9
Ho Chi Minh City,PM2.5 - Principal,03DEC19:06:00:00,2019,12,3,6,85,29,UG/M3,1 Hr,Valid,Moderate,28.3
Ho Chi Minh City,PM2.5 - Principal,03DEC19:07:00:00,2019,12,3,7,86,30,UG/M3,1 Hr,Valid,Moderate,28.8
Ho Chi Minh City,PM2.5 - Principal,03DEC19:08:00:00,2019,12,3,8,86,29,UG/M3,1 Hr,Valid,Moderate,28.8
Ho Chi Minh City,PM2.5 - Principal,03DEC19:09:00:00,2019,12,3,9,90,34,UG/M3,1 Hr,Valid,Moderate,30.6
Ho Chi Minh City,PM2.5 - Principal,03DEC19:10:00:00,2019,12,3,10,98,39,UG/M3,1 Hr,Valid,Moderate,34.3
Ho Chi Minh City,PM2.5 - Principal,03DEC19:11:00:00,2019,12,3,11,96,33,UG/M3,1 Hr,Valid,Moderate,33.7
Ho Chi Minh City,PM2.5 - Principal,03DEC19:12:00:00,2019,12,3,12,97,34,UG/M3,1 Hr,Valid,Moderate,33.8
Ho Chi Minh City,PM2.5 - Principal,03DEC19:13:00:00,2019,12,3,13,102,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.9
Ho Chi Minh City,PM2.5 - Principal,03DEC19:14:00:00,2019,12,3,14,124,53,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.7
Ho Chi Minh City,PM2.5 - Principal,03DEC19:15:00:00,2019,12,3,15,131,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.5
Ho Chi Minh City,PM2.5 - Principal,03DEC19:16:00:00,2019,12,3,16,146,59,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,53.6
Ho Chi Minh City,PM2.5 - Principal,03DEC19:17:00:00,2019,12,3,17,149,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,54.8
Ho Chi Minh City,PM2.5 - Principal,03DEC19:18:00:00,2019,12,3,18,155,70,UG/M3,1 Hr,Valid,Unhealthy,62.4
Ho Chi Minh City,PM2.5 - Principal,03DEC19:19:00:00,2019,12,3,19,155,64,UG/M3,1 Hr,Valid,Unhealthy,63.2
Ho Chi Minh City,PM2.5 - Principal,03DEC19:20:00:00,2019,12,3,20,152,50,UG/M3,1 Hr,Valid,Unhealthy,56.6
Ho Chi Minh City,PM2.5 - Principal,03DEC19:21:00:00,2019,12,3,21,147,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,54.3
Ho Chi Minh City,PM2.5 - Principal,03DEC19:22:00:00,2019,12,3,22,153,66,UG/M3,1 Hr,Valid,Unhealthy,60.1
Ho Chi Minh City,PM2.5 - Principal,03DEC19:23:00:00,2019,12,3,23,127,32,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46
Ho Chi Minh City,PM2.5 - Principal,04DEC19:00:00:00,2019,12,4,0,107,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38
Ho Chi Minh City,PM2.5 - Principal,04DEC19:01:00:00,2019,12,4,1,94,27,UG/M3,1 Hr,Valid,Moderate,32.5
Ho Chi Minh City,PM2.5 - Principal,04DEC19:02:00:00,2019,12,4,2,84,23,UG/M3,1 Hr,Valid,Moderate,27.7
Ho Chi Minh City,PM2.5 - Principal,04DEC19:03:00:00,2019,12,4,3,89,33,UG/M3,1 Hr,Valid,Moderate,30.3
Ho Chi Minh City,PM2.5 - Principal,04DEC19:04:00:00,2019,12,4,4,85,26,UG/M3,1 Hr,Valid,Moderate,28.1
Ho Chi Minh City,PM2.5 - Principal,04DEC19:05:00:00,2019,12,4,5,85,29,UG/M3,1 Hr,Valid,Moderate,28.5
Ho Chi Minh City,PM2.5 - Principal,04DEC19:06:00:00,2019,12,4,6,101,43,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.7
Ho Chi Minh City,PM2.5 - Principal,04DEC19:07:00:00,2019,12,4,7,121,52,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.8
Ho Chi Minh City,PM2.5 - Principal,04DEC19:08:00:00,2019,12,4,8,123,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.4
Ho Chi Minh City,PM2.5 - Principal,04DEC19:09:00:00,2019,12,4,9,126,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.7
Ho Chi Minh City,PM2.5 - Principal,04DEC19:10:00:00,2019,12,4,10,124,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.8
Ho Chi Minh City,PM2.5 - Principal,04DEC19:11:00:00,2019,12,4,11,123,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.4
Ho Chi Minh City,PM2.5 - Principal,04DEC19:13:00:00,2019,12,4,13,122,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44.1
Ho Chi Minh City,PM2.5 - Principal,04DEC19:14:00:00,2019,12,4,14,139,56,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.9
Ho Chi Minh City,PM2.5 - Principal,04DEC19:15:00:00,2019,12,4,15,133,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48.3
Ho Chi Minh City,PM2.5 - Principal,04DEC19:16:00:00,2019,12,4,16,127,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.1
Ho Chi Minh City,PM2.5 - Principal,04DEC19:17:00:00,2019,12,4,17,114,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.7
Ho Chi Minh City,PM2.5 - Principal,04DEC19:18:00:00,2019,12,4,18,118,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.5
Ho Chi Minh City,PM2.5 - Principal,04DEC19:19:00:00,2019,12,4,19,115,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41
Ho Chi Minh City,PM2.5 - Principal,04DEC19:20:00:00,2019,12,4,20,107,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.1
Ho Chi Minh City,PM2.5 - Principal,04DEC19:21:00:00,2019,12,4,21,102,33,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36
Ho Chi Minh City,PM2.5 - Principal,05DEC19:02:00:00,2019,12,5,2,102,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36
Ho Chi Minh City,PM2.5 - Principal,05DEC19:03:00:00,2019,12,5,3,126,49,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.8
Ho Chi Minh City,PM2.5 - Principal,05DEC19:04:00:00,2019,12,5,4,108,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,38.5
Ho Chi Minh City,PM2.5 - Principal,05DEC19:05:00:00,2019,12,5,5,110,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.2
Ho Chi Minh City,PM2.5 - Principal,05DEC19:06:00:00,2019,12,5,6,117,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42
Ho Chi Minh City,PM2.5 - Principal,05DEC19:07:00:00,2019,12,5,7,131,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.6
Ho Chi Minh City,PM2.5 - Principal,05DEC19:08:00:00,2019,12,5,8,138,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,50.5
Ho Chi Minh City,PM2.5 - Principal,05DEC19:09:00:00,2019,12,5,9,127,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,46.2
Ho Chi Minh City,PM2.5 - Principal,05DEC19:10:00:00,2019,12,5,10,119,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43
Ho Chi Minh City,PM2.5 - Principal,05DEC19:11:00:00,2019,12,5,11,111,35,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.4
Ho Chi Minh City,PM2.5 - Principal,05DEC19:12:00:00,2019,12,5,12,118,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.3
Ho Chi Minh City,PM2.5 - Principal,05DEC19:13:00:00,2019,12,5,13,122,46,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.9
Ho Chi Minh City,PM2.5 - Principal,05DEC19:14:00:00,2019,12,5,14,122,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.9
Ho Chi Minh City,PM2.5 - Principal,05DEC19:15:00:00,2019,12,5,15,120,42,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,43.1
Ho Chi Minh City,PM2.5 - Principal,05DEC19:16:00:00,2019,12,5,16,118,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,42.4
Ho Chi Minh City,PM2.5 - Principal,05DEC19:17:00:00,2019,12,5,17,122,47,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,44
Ho Chi Minh City,PM2.5 - Principal,05DEC19:18:00:00,2019,12,5,18,110,32,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.2
Ho Chi Minh City,PM2.5 - Principal,05DEC19:19:00:00,2019,12,5,19,115,44,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.1
Ho Chi Minh City,PM2.5 - Principal,05DEC19:20:00:00,2019,12,5,20,112,37,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.8
Ho Chi Minh City,PM2.5 - Principal,05DEC19:21:00:00,2019,12,5,21,102,30,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,36.1
Ho Chi Minh City,PM2.5 - Principal,05DEC19:22:00:00,2019,12,5,22,92,27,UG/M3,1 Hr,Valid,Moderate,31.8
Ho Chi Minh City,PM2.5 - Principal,05DEC19:23:00:00,2019,12,5,23,88,27,UG/M3,1 Hr,Valid,Moderate,29.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:00:00:00,2019,12,6,0,79,22,UG/M3,1 Hr,Valid,Moderate,25.4
Ho Chi Minh City,PM2.5 - Principal,06DEC19:01:00:00,2019,12,6,1,71,18,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:02:00:00,2019,12,6,2,68,19,UG/M3,1 Hr,Valid,Moderate,20.3
Ho Chi Minh City,PM2.5 - Principal,06DEC19:03:00:00,2019,12,6,3,64,16,UG/M3,1 Hr,Valid,Moderate,18.1
Ho Chi Minh City,PM2.5 - Principal,06DEC19:04:00:00,2019,12,6,4,63,18,UG/M3,1 Hr,Valid,Moderate,18
Ho Chi Minh City,PM2.5 - Principal,06DEC19:05:00:00,2019,12,6,5,67,21,UG/M3,1 Hr,Valid,Moderate,19.5
Ho Chi Minh City,PM2.5 - Principal,06DEC19:06:00:00,2019,12,6,6,76,29,UG/M3,1 Hr,Valid,Moderate,24.2
Ho Chi Minh City,PM2.5 - Principal,06DEC19:07:00:00,2019,12,6,7,79,27,UG/M3,1 Hr,Valid,Moderate,25.6
Ho Chi Minh City,PM2.5 - Principal,06DEC19:08:00:00,2019,12,6,8,77,24,UG/M3,1 Hr,Valid,Moderate,24.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:09:00:00,2019,12,6,9,78,25,UG/M3,1 Hr,Valid,Moderate,24.8
Ho Chi Minh City,PM2.5 - Principal,06DEC19:10:00:00,2019,12,6,10,71,18,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:11:00:00,2019,12,6,11,68,18,UG/M3,1 Hr,Valid,Moderate,20
Ho Chi Minh City,PM2.5 - Principal,06DEC19:12:00:00,2019,12,6,12,60,13,UG/M3,1 Hr,Valid,Moderate,16.3
Ho Chi Minh City,PM2.5 - Principal,06DEC19:13:00:00,2019,12,6,13,65,21,UG/M3,1 Hr,Valid,Moderate,18.6
Ho Chi Minh City,PM2.5 - Principal,06DEC19:14:00:00,2019,12,6,14,61,15,UG/M3,1 Hr,Valid,Moderate,16.8
Ho Chi Minh City,PM2.5 - Principal,06DEC19:15:00:00,2019,12,6,15,61,17,UG/M3,1 Hr,Valid,Moderate,16.9
Ho Chi Minh City,PM2.5 - Principal,06DEC19:16:00:00,2019,12,6,16,64,20,UG/M3,1 Hr,Valid,Moderate,18.4
Ho Chi Minh City,PM2.5 - Principal,06DEC19:17:00:00,2019,12,6,17,71,25,UG/M3,1 Hr,Valid,Moderate,21.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:18:00:00,2019,12,6,18,79,29,UG/M3,1 Hr,Valid,Moderate,25.3
Ho Chi Minh City,PM2.5 - Principal,06DEC19:19:00:00,2019,12,6,19,80,27,UG/M3,1 Hr,Valid,Moderate,26.1
Ho Chi Minh City,PM2.5 - Principal,06DEC19:20:00:00,2019,12,6,20,79,25,UG/M3,1 Hr,Valid,Moderate,25.5
Ho Chi Minh City,PM2.5 - Principal,06DEC19:21:00:00,2019,12,6,21,82,28,UG/M3,1 Hr,Valid,Moderate,26.7
Ho Chi Minh City,PM2.5 - Principal,06DEC19:22:00:00,2019,12,6,22,80,25,UG/M3,1 Hr,Valid,Moderate,25.8
Ho Chi Minh City,PM2.5 - Principal,06DEC19:23:00:00,2019,12,6,23,73,19,UG/M3,1 Hr,Valid,Moderate,22.4
Ho Chi Minh City,PM2.5 - Principal,07DEC19:00:00:00,2019,12,7,0,74,24,UG/M3,1 Hr,Valid,Moderate,23.2
Ho Chi Minh City,PM2.5 - Principal,07DEC19:01:00:00,2019,12,7,1,69,18,UG/M3,1 Hr,Valid,Moderate,20.7
Ho Chi Minh City,PM2.5 - Principal,07DEC19:02:00:00,2019,12,7,2,75,27,UG/M3,1 Hr,Valid,Moderate,23.5
Ho Chi Minh City,PM2.5 - Principal,07DEC19:03:00:00,2019,12,7,3,80,30,UG/M3,1 Hr,Valid,Moderate,26.1
Ho Chi Minh City,PM2.5 - Principal,07DEC19:04:00:00,2019,12,7,4,81,27,UG/M3,1 Hr,Valid,Moderate,26.4
Ho Chi Minh City,PM2.5 - Principal,07DEC19:05:00:00,2019,12,7,5,79,24,UG/M3,1 Hr,Valid,Moderate,25.4
Ho Chi Minh City,PM2.5 - Principal,07DEC19:06:00:00,2019,12,7,6,83,30,UG/M3,1 Hr,Valid,Moderate,27.3
Ho Chi Minh City,PM2.5 - Principal,07DEC19:07:00:00,2019,12,7,7,97,40,UG/M3,1 Hr,Valid,Moderate,33.8
Ho Chi Minh City,PM2.5 - Principal,07DEC19:08:00:00,2019,12,7,8,117,50,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.9
Ho Chi Minh City,PM2.5 - Principal,07DEC19:09:00:00,2019,12,7,9,132,54,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.9
Ho Chi Minh City,PM2.5 - Principal,07DEC19:10:00:00,2019,12,7,10,132,48,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,47.9
Ho Chi Minh City,PM2.5 - Principal,07DEC19:11:00:00,2019,12,7,11,117,36,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,41.9
Ho Chi Minh City,PM2.5 - Principal,07DEC19:12:00:00,2019,12,7,12,113,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.5
Ho Chi Minh City,PM2.5 - Principal,07DEC19:13:00:00,2019,12,7,13,101,31,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.7
Ho Chi Minh City,PM2.5 - Principal,07DEC19:14:00:00,2019,12,7,14,107,40,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.8
Ho Chi Minh City,PM2.5 - Principal,07DEC19:15:00:00,2019,12,7,15,102,34,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.9
Ho Chi Minh City,PM2.5 - Principal,07DEC19:16:00:00,2019,12,7,16,100,35,UG/M3,1 Hr,Valid,Moderate,35.4
Ho Chi Minh City,PM2.5 - Principal,07DEC19:17:00:00,2019,12,7,17,105,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,37.1
Ho Chi Minh City,PM2.5 - Principal,07DEC19:18:00:00,2019,12,7,18,113,45,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,40.5
Ho Chi Minh City,PM2.5 - Principal,07DEC19:19:00:00,2019,12,7,19,126,53,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45.8
Ho Chi Minh City,PM2.5 - Principal,07DEC19:20:00:00,2019,12,7,20,132,51,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,48
Ho Chi Minh City,PM2.5 - Principal,07DEC19:21:00:00,2019,12,7,21,124,41,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,45
Ho Chi Minh City,PM2.5 - Principal,07DEC19:22:00:00,2019,12,7,22,110,31,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,39.1
Ho Chi Minh City,PM2.5 - Principal,07DEC19:23:00:00,2019,12,7,23,96,28,UG/M3,1 Hr,Valid,Moderate,33.5
Ho Chi Minh City,PM2.5 - Principal,08DEC19:00:00:00,2019,12,8,0,91,28,UG/M3,1 Hr,Valid,Moderate,30.9
Ho Chi Minh City,PM2.5 - Principal,08DEC19:01:00:00,2019,12,8,1,82,23,UG/M3,1 Hr,Valid,Moderate,26.7
Ho Chi Minh City,PM2.5 - Principal,08DEC19:02:00:00,2019,12,8,2,78,23,UG/M3,1 Hr,Valid,Moderate,24.8
Ho Chi Minh City,PM2.5 - Principal,08DEC19:03:00:00,2019,12,8,3,72,19,UG/M3,1 Hr,Valid,Moderate,21.9
Ho Chi Minh City,PM2.5 - Principal,08DEC19:04:00:00,2019,12,8,4,70,20,UG/M3,1 Hr,Valid,Moderate,20.9
Ho Chi Minh City,PM2.5 - Principal,08DEC19:05:00:00,2019,12,8,5,70,21,UG/M3,1 Hr,Valid,Moderate,20.9
Ho Chi Minh City,PM2.5 - Principal,08DEC19:06:00:00,2019,12,8,6,75,26,UG/M3,1 Hr,Valid,Moderate,23.4
Ho Chi Minh City,PM2.5 - Principal,08DEC19:07:00:00,2019,12,8,7,77,26,UG/M3,1 Hr,Valid,Moderate,24.7
Ho Chi Minh City,PM2.5 - Principal,08DEC19:08:00:00,2019,12,8,8,93,40,UG/M3,1 Hr,Valid,Moderate,32.3
Ho Chi Minh City,PM2.5 - Principal,08DEC19:09:00:00,2019,12,8,9,93,32,UG/M3,1 Hr,Valid,Moderate,32.1
Ho Chi Minh City,PM2.5 - Principal,08DEC19:10:00:00,2019,12,8,10,101,39,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups,35.5
