"Day","Month","Year","Hour","Site","Parameter","Date__LT_","AQI","Raw_Conc_","Conc__Unit","Duration","QC_Name","AQI_Category","NowCast_Conc_","Date","tempC","windspeedKmph","weatherDesc","humidity","visibility","weatherDescNew","windspeed_Cat","humidity_cat"
1,12,2020,9,"Ho Chi Minh City","PM2.5 - Principal","01DEC20:09:00:00",100,33,"UG/M3","1 Hr","Valid","Moderate",35.2,"01-12-2020",26,6,"Light rain shower",83,10,"Light rain shower","Low","Humid"
1,2,2021,1,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:01:00:00",81,28,"UG/M3","1 Hr","Valid","Moderate",26.4,"01-02-2021",25,6,"Partly cloudy",73,10,"Partly cloudy","Low","Humid"
1,2,2021,10,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:10:00:00",169,97,"UG/M3","1 Hr","Valid","Unhealthy",90.9,"01-02-2021",29,11,"Partly cloudy",53,10,"Partly cloudy","High","Normal"
1,2,2021,11,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:11:00:00",164,69,"UG/M3","1 Hr","Valid","Unhealthy",80,"01-02-2021",31,11,"Partly cloudy",48,10,"Partly cloudy","High","Normal"
1,2,2021,12,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:12:00:00",156,50,"UG/M3","1 Hr","Valid","Unhealthy",65,"01-02-2021",32,11,"Partly cloudy",43,10,"Partly cloudy","High","Normal"
1,2,2021,13,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:13:00:00",144,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",53,"01-02-2021",33,9,"Partly cloudy",41,10,"Partly cloudy","Medium","Normal"
1,2,2021,14,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:14:00:00",135,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",49.5,"01-02-2021",34,7,"Partly cloudy",39,10,"Partly cloudy","Medium","Normal"
1,2,2021,15,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:15:00:00",136,50,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",49.7,"01-02-2021",34,5,"Partly cloudy",37,10,"Partly cloudy","Low","Normal"
1,2,2021,16,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:16:00:00",125,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",45.3,"01-02-2021",33,7,"Partly cloudy",43,10,"Partly cloudy","Medium","Normal"
1,2,2021,17,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:17:00:00",111,34,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.6,"01-02-2021",33,10,"Partly cloudy",48,10,"Partly cloudy","High","Normal"
1,2,2021,18,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:18:00:00",96,27,"UG/M3","1 Hr","Valid","Moderate",33.3,"01-02-2021",32,12,"Partly cloudy",54,10,"Partly cloudy","High","Normal"
1,2,2021,19,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:19:00:00",90,28,"UG/M3","1 Hr","Valid","Moderate",30.6,"01-02-2021",30,13,"Partly cloudy",57,10,"Partly cloudy","High","Normal"
1,2,2021,2,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:02:00:00",90,35,"UG/M3","1 Hr","Valid","Moderate",30.7,"01-02-2021",25,5,"Partly cloudy",74,10,"Partly cloudy","Low","Humid"
1,2,2021,20,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:20:00:00",81,22,"UG/M3","1 Hr","Valid","Moderate",26.3,"01-02-2021",29,13,"Partly cloudy",61,10,"Partly cloudy","High","Humid"
1,2,2021,21,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:21:00:00",80,26,"UG/M3","1 Hr","Valid","Moderate",26.1,"01-02-2021",28,14,"Partly cloudy",65,10,"Partly cloudy","High","Humid"
1,2,2021,22,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:22:00:00",76,22,"UG/M3","1 Hr","Valid","Moderate",24,"01-02-2021",27,12,"Partly cloudy",67,10,"Partly cloudy","High","Humid"
1,2,2021,23,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:23:00:00",71,19,"UG/M3","1 Hr","Valid","Moderate",21.5,"01-02-2021",27,9,"Partly cloudy",68,10,"Partly cloudy","Medium","Humid"
1,2,2021,3,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:03:00:00",83,24,"UG/M3","1 Hr","Valid","Moderate",27.3,"01-02-2021",25,5,"Partly cloudy",75,10,"Partly cloudy","Low","Humid"
1,2,2021,4,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:04:00:00",77,22,"UG/M3","1 Hr","Valid","Moderate",24.6,"01-02-2021",25,5,"Partly cloudy",75,10,"Partly cloudy","Low","Humid"
1,2,2021,5,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:05:00:00",85,32,"UG/M3","1 Hr","Valid","Moderate",28.3,"01-02-2021",25,6,"Partly cloudy",75,10,"Partly cloudy","Low","Humid"
1,2,2021,6,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:06:00:00",86,29,"UG/M3","1 Hr","Valid","Moderate",28.6,"01-02-2021",25,6,"Partly cloudy",74,10,"Partly cloudy","Low","Humid"
1,2,2021,7,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:07:00:00",97,39,"UG/M3","1 Hr","Valid","Moderate",33.8,"01-02-2021",26,8,"Partly cloudy",69,10,"Partly cloudy","Medium","Humid"
1,2,2021,8,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:08:00:00",156,96,"UG/M3","1 Hr","Valid","Unhealthy",64.9,"01-02-2021",27,10,"Partly cloudy",63,10,"Partly cloudy","High","Humid"
1,2,2021,9,"Ho Chi Minh City","PM2.5 - Principal","01FEB21:09:00:00",166,105,"UG/M3","1 Hr","Valid","Unhealthy",84.9,"01-02-2021",28,11,"Partly cloudy",58,10,"Partly cloudy","High","Normal"
10,12,2016,0,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:00:00:00",154,60,"UG/M3","1 Hr","Valid","Unhealthy",52.5,"10-12-2016",25,5,"Light rain shower",89,10,"Light rain shower","Low","Humid"
10,12,2016,1,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:01:00:00",155,59,"UG/M3","1 Hr","Valid","Unhealthy",55.8,"10-12-2016",25,4,"Light rain shower",90,10,"Light rain shower","Low","Humid"
10,12,2016,10,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:10:00:00",162,80,"UG/M3","1 Hr","Valid","Unhealthy",93.1,"10-12-2016",29,6,"Partly cloudy",68,10,"Partly cloudy","Low","Humid"
10,12,2016,11,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:11:00:00",162,64,"UG/M3","1 Hr","Valid","Unhealthy",78.6,"10-12-2016",29,4,"Cloudy",66,10,"Cloudy","Low","Humid"
10,12,2016,12,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:12:00:00",162,88,"UG/M3","1 Hr","Valid","Unhealthy",83.3,"10-12-2016",30,2,"Cloudy",64,10,"Cloudy","Low","Humid"
10,12,2016,13,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:13:00:00",162,104,"UG/M3","1 Hr","Valid","Unhealthy",93.6,"10-12-2016",29,4,"Cloudy",69,10,"Cloudy","Low","Humid"
10,12,2016,14,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:14:00:00",162,118,"UG/M3","1 Hr","Valid","Unhealthy",105.8,"10-12-2016",28,7,"Partly cloudy",75,10,"Partly cloudy","Medium","Humid"
10,12,2016,15,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:15:00:00",162,104,"UG/M3","1 Hr","Valid","Unhealthy",104.9,"10-12-2016",27,10,"Partly cloudy",80,10,"Partly cloudy","High","Humid"
10,12,2016,16,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:16:00:00",161,85,"UG/M3","1 Hr","Valid","Unhealthy",95,"10-12-2016",27,9,"Partly cloudy",82,10,"Partly cloudy","Medium","Humid"
10,12,2016,17,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:17:00:00",161,56,"UG/M3","1 Hr","Valid","Unhealthy",75.5,"10-12-2016",26,9,"Light rain shower",85,10,"Light rain shower","Medium","Humid"
10,12,2016,18,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:18:00:00",160,48,"UG/M3","1 Hr","Valid","Unhealthy",61.7,"10-12-2016",25,8,"Light rain shower",87,10,"Light rain shower","Medium","Humid"
10,12,2016,19,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:19:00:00",159,50,"UG/M3","1 Hr","Valid","Unhealthy",55.9,"10-12-2016",25,7,"Light rain shower",87,10,"Light rain shower","Medium","Humid"
10,12,2016,2,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:02:00:00",156,64,"UG/M3","1 Hr","Valid","Unhealthy",59,"10-12-2016",24,3,"Partly cloudy",91,10,"Partly cloudy","Low","Humid"
10,12,2016,20,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:20:00:00",158,51,"UG/M3","1 Hr","Valid","Unhealthy",53.4,"10-12-2016",25,6,"Patchy rain possible",87,9,"Patchy rain possible","Low","Humid"
10,12,2016,21,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:21:00:00",156,59,"UG/M3","1 Hr","Valid","Unhealthy",56.2,"10-12-2016",25,5,"Patchy rain possible",87,9,"Patchy rain possible","Low","Humid"
10,12,2016,22,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:22:00:00",155,59,"UG/M3","1 Hr","Valid","Unhealthy",57.6,"10-12-2016",25,5,"Patchy rain possible",88,9,"Patchy rain possible","Low","Humid"
10,12,2016,23,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:23:00:00",154,50,"UG/M3","1 Hr","Valid","Unhealthy",53.8,"10-12-2016",25,5,"Light rain shower",89,10,"Light rain shower","Low","Humid"
10,12,2016,3,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:03:00:00",158,68,"UG/M3","1 Hr","Valid","Unhealthy",63.7,"10-12-2016",24,3,"Partly cloudy",91,10,"Partly cloudy","Low","Humid"
10,12,2016,4,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:04:00:00",160,71,"UG/M3","1 Hr","Valid","Unhealthy",67.5,"10-12-2016",24,4,"Partly cloudy",90,10,"Partly cloudy","Low","Humid"
10,12,2016,5,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:05:00:00",160,78,"UG/M3","1 Hr","Valid","Unhealthy",72.7,"10-12-2016",25,5,"Partly cloudy",88,10,"Partly cloudy","Low","Humid"
10,12,2016,6,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:06:00:00",161,92,"UG/M3","1 Hr","Valid","Unhealthy",82.4,"10-12-2016",25,6,"Partly cloudy",87,10,"Partly cloudy","Low","Humid"
10,12,2016,7,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:07:00:00",161,105,"UG/M3","1 Hr","Valid","Unhealthy",93.7,"10-12-2016",26,7,"Partly cloudy",81,10,"Partly cloudy","Medium","Humid"
10,12,2016,8,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:08:00:00",161,135,"UG/M3","1 Hr","Valid","Unhealthy",114.4,"10-12-2016",27,7,"Partly cloudy",76,10,"Partly cloudy","Medium","Humid"
10,12,2016,9,"Ho Chi Minh City","PM2.5 - Principal","10DEC16:09:00:00",161,98,"UG/M3","1 Hr","Valid","Unhealthy",106.2,"10-12-2016",28,8,"Partly cloudy",70,10,"Partly cloudy","Medium","Humid"
10,12,2017,0,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:00:00:00",133,63,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",48.5,"10-12-2017",25,2,"Clear",81,10,"Clear","Low","Humid"
10,12,2017,1,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:01:00:00",151,63,"UG/M3","1 Hr","Valid","Unhealthy",55.7,"10-12-2017",24,3,"Clear",82,10,"Clear","Low","Humid"
10,12,2017,10,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:10:00:00",150,47,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",55.2,"10-12-2017",30,3,"Sunny",60,10,"Sunny","Low","Normal"
10,12,2017,11,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:11:00:00",137,44,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",50.2,"10-12-2017",31,4,"Sunny",55,10,"Sunny","Low","Normal"
10,12,2017,12,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:12:00:00",125,40,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",45.4,"10-12-2017",32,5,"Sunny",51,10,"Sunny","Low","Normal"
10,12,2017,13,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:13:00:00",116,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.7,"10-12-2017",32,4,"Sunny",53,10,"Sunny","Low","Normal"
10,12,2017,14,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:14:00:00",118,43,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.3,"10-12-2017",32,4,"Sunny",54,10,"Sunny","Low","Normal"
10,12,2017,15,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:15:00:00",117,42,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",42.1,"10-12-2017",32,4,"Sunny",55,10,"Sunny","Low","Normal"
10,12,2017,16,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:16:00:00",112,38,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.1,"10-12-2017",30,5,"Sunny",60,10,"Sunny","Low","Normal"
10,12,2017,17,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:17:00:00",116,43,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",41.5,"10-12-2017",29,5,"Sunny",66,10,"Sunny","Low","Humid"
10,12,2017,18,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:18:00:00",106,34,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37.7,"10-12-2017",27,6,"Clear",71,10,"Clear","Low","Humid"
10,12,2017,19,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:19:00:00",103,35,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.3,"10-12-2017",28,5,"Clear",73,10,"Clear","Low","Humid"
10,12,2017,2,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:02:00:00",146,52,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",53.8,"10-12-2017",24,4,"Clear",83,10,"Clear","Low","Humid"
10,12,2017,20,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:20:00:00",97,31,"UG/M3","1 Hr","Valid","Moderate",33.8,"10-12-2017",28,5,"Clear",74,10,"Clear","Low","Humid"
10,12,2017,21,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:21:00:00",96,31,"UG/M3","1 Hr","Valid","Moderate",33.7,"10-12-2017",29,4,"Clear",76,10,"Clear","Low","Humid"
10,12,2017,22,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:22:00:00",97,34,"UG/M3","1 Hr","Valid","Moderate",34.1,"10-12-2017",27,4,"Clear",78,10,"Clear","Low","Humid"
10,12,2017,23,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:23:00:00",95,30,"UG/M3","1 Hr","Valid","Moderate",32.8,"10-12-2017",26,5,"Clear",79,10,"Clear","Low","Humid"
10,12,2017,3,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:03:00:00",151,58,"UG/M3","1 Hr","Valid","Unhealthy",55.9,"10-12-2017",24,5,"Clear",84,10,"Clear","Low","Humid"
10,12,2017,4,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:04:00:00",130,39,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",47.4,"10-12-2017",24,6,"Clear",83,10,"Clear","Low","Humid"
10,12,2017,5,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:05:00:00",147,61,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",54.2,"10-12-2017",24,6,"Clear",82,10,"Clear","Low","Humid"
10,12,2017,6,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:06:00:00",151,57,"UG/M3","1 Hr","Valid","Unhealthy",55.6,"10-12-2017",24,6,"Sunny",82,10,"Sunny","Low","Humid"
10,12,2017,7,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:07:00:00",154,66,"UG/M3","1 Hr","Valid","Unhealthy",60.8,"10-12-2017",25,5,"Sunny",76,10,"Sunny","Low","Humid"
10,12,2017,8,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:08:00:00",157,73,"UG/M3","1 Hr","Valid","Unhealthy",66.9,"10-12-2017",27,4,"Sunny",70,10,"Sunny","Low","Humid"
10,12,2017,9,"Ho Chi Minh City","PM2.5 - Principal","10DEC17:09:00:00",155,60,"UG/M3","1 Hr","Valid","Unhealthy",63.4,"10-12-2017",29,3,"Sunny",64,10,"Sunny","Low","Humid"
10,12,2018,0,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:00:00:00",56,15,"UG/M3","1 Hr","Valid","Moderate",14.5,"10-12-2018",26,8,"Partly cloudy",81,10,"Partly cloudy","Medium","Humid"
10,12,2018,1,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:01:00:00",52,11,"UG/M3","1 Hr","Valid","Moderate",12.7,"10-12-2018",26,8,"Partly cloudy",82,10,"Partly cloudy","Medium","Humid"
10,12,2018,10,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:10:00:00",48,11,"UG/M3","1 Hr","Valid","Good",11.4,"10-12-2018",32,16,"Sunny",53,10,"Sunny","High","Normal"
10,12,2018,11,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:11:00:00",48,11,"UG/M3","1 Hr","Valid","Good",11.4,"10-12-2018",33,16,"Sunny",50,10,"Sunny","High","Normal"
10,12,2018,12,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:12:00:00",35,7,"UG/M3","1 Hr","Valid","Good",8.3,"10-12-2018",34,16,"Sunny",47,10,"Sunny","High","Normal"
10,12,2018,13,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:13:00:00",34,8,"UG/M3","1 Hr","Valid","Good",8.1,"10-12-2018",34,15,"Sunny",48,10,"Sunny","High","Normal"
10,12,2018,14,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:14:00:00",29,6,"UG/M3","1 Hr","Valid","Good",6.9,"10-12-2018",33,14,"Sunny",50,10,"Sunny","High","Normal"
10,12,2018,15,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:15:00:00",33,9,"UG/M3","1 Hr","Valid","Good",8,"10-12-2018",33,13,"Sunny",51,10,"Sunny","High","Normal"
10,12,2018,16,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:16:00:00",38,10,"UG/M3","1 Hr","Valid","Good",9,"10-12-2018",32,11,"Sunny",57,10,"Sunny","High","Normal"
10,12,2018,17,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:17:00:00",40,10,"UG/M3","1 Hr","Valid","Good",9.5,"10-12-2018",30,9,"Sunny",63,10,"Sunny","Medium","Humid"
10,12,2018,18,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:18:00:00",56,20,"UG/M3","1 Hr","Valid","Moderate",14.7,"10-12-2018",28,8,"Clear",69,10,"Clear","Medium","Humid"
10,12,2018,19,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:19:00:00",67,25,"UG/M3","1 Hr","Valid","Moderate",19.9,"10-12-2018",28,7,"Clear",70,10,"Clear","Medium","Humid"
10,12,2018,2,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:02:00:00",51,12,"UG/M3","1 Hr","Valid","Moderate",12.3,"10-12-2018",26,8,"Partly cloudy",83,10,"Partly cloudy","Medium","Humid"
10,12,2018,20,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:20:00:00",72,24,"UG/M3","1 Hr","Valid","Moderate",21.9,"10-12-2018",28,7,"Clear",71,10,"Clear","Medium","Humid"
10,12,2018,21,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:21:00:00",77,27,"UG/M3","1 Hr","Valid","Moderate",24.4,"10-12-2018",27,6,"Clear",73,10,"Clear","Low","Humid"
10,12,2018,22,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:22:00:00",79,26,"UG/M3","1 Hr","Valid","Moderate",25.2,"10-12-2018",27,6,"Clear",73,10,"Clear","Low","Humid"
10,12,2018,23,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:23:00:00",86,32,"UG/M3","1 Hr","Valid","Moderate",28.6,"10-12-2018",27,5,"Partly cloudy",74,10,"Partly cloudy","Low","Humid"
10,12,2018,3,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:03:00:00",54,15,"UG/M3","1 Hr","Valid","Moderate",13.6,"10-12-2018",26,8,"Partly cloudy",85,10,"Partly cloudy","Medium","Humid"
10,12,2018,4,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:04:00:00",39,5,"UG/M3","1 Hr","Valid","Good",9.3,"10-12-2018",26,9,"Partly cloudy",84,10,"Partly cloudy","Medium","Humid"
10,12,2018,5,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:05:00:00",44,12,"UG/M3","1 Hr","Valid","Good",10.6,"10-12-2018",26,10,"Clear",83,10,"Clear","High","Humid"
10,12,2018,6,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:06:00:00",61,23,"UG/M3","1 Hr","Valid","Moderate",16.8,"10-12-2018",26,12,"Sunny",82,10,"Sunny","High","Humid"
10,12,2018,7,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:07:00:00",41,3,"UG/M3","1 Hr","Valid","Good",9.9,"10-12-2018",28,13,"Sunny",74,10,"Sunny","High","Humid"
10,12,2018,8,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:08:00:00",41,3,"UG/M3","1 Hr","Valid","Good",9.9,"10-12-2018",30,14,"Sunny",65,10,"Sunny","High","Humid"
10,12,2018,9,"Ho Chi Minh City","PM2.5 - Principal","10DEC18:09:00:00",50,13,"UG/M3","1 Hr","Valid","Good",11.9,"10-12-2018",31,15,"Sunny",56,10,"Sunny","High","Normal"
10,12,2019,0,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:00:00:00",73,23,"UG/M3","1 Hr","Valid","Moderate",22.5,"10-12-2019",24,6,"Clear",86,10,"Clear","Low","Humid"
10,12,2019,1,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:01:00:00",86,35,"UG/M3","1 Hr","Valid","Moderate",28.7,"10-12-2019",23,7,"Clear",86,10,"Clear","Medium","Humid"
10,12,2019,10,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:10:00:00",154,60,"UG/M3","1 Hr","Valid","Unhealthy",61.1,"10-12-2019",29,7,"Sunny",62,10,"Sunny","Medium","Humid"
10,12,2019,11,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:11:00:00",153,59,"UG/M3","1 Hr","Valid","Unhealthy",60,"10-12-2019",30,7,"Sunny",58,10,"Sunny","Medium","Normal"
10,12,2019,12,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:12:00:00",154,63,"UG/M3","1 Hr","Valid","Unhealthy",61.5,"10-12-2019",31,6,"Sunny",55,10,"Sunny","Low","Normal"
10,12,2019,13,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:13:00:00",154,59,"UG/M3","1 Hr","Valid","Unhealthy",60.7,"10-12-2019",30,6,"Sunny",57,10,"Sunny","Low","Normal"
10,12,2019,14,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:14:00:00",153,58,"UG/M3","1 Hr","Valid","Unhealthy",60.3,"10-12-2019",29,5,"Partly cloudy",60,10,"Partly cloudy","Low","Normal"
10,12,2019,15,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:15:00:00",151,48,"UG/M3","1 Hr","Valid","Unhealthy",55.8,"10-12-2019",28,5,"Partly cloudy",62,10,"Partly cloudy","Low","Humid"
10,12,2019,16,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:16:00:00",141,46,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.9,"10-12-2019",27,7,"Partly cloudy",68,10,"Partly cloudy","Medium","Humid"
10,12,2019,17,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:17:00:00",114,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",40.8,"10-12-2019",25,9,"Sunny",74,10,"Sunny","Medium","Humid"
10,12,2019,18,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:18:00:00",103,32,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",36.4,"10-12-2019",24,11,"Clear",80,10,"Clear","High","Humid"
10,12,2019,19,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:19:00:00",93,28,"UG/M3","1 Hr","Valid","Moderate",32.2,"10-12-2019",24,10,"Clear",81,10,"Clear","High","Humid"
10,12,2019,2,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:02:00:00",112,51,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",39.8,"10-12-2019",23,7,"Clear",87,10,"Clear","Medium","Humid"
10,12,2019,20,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:20:00:00",95,34,"UG/M3","1 Hr","Valid","Moderate",33.1,"10-12-2019",24,9,"Clear",83,10,"Clear","Medium","Humid"
10,12,2019,21,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:21:00:00",105,41,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",37,"10-12-2019",24,8,"Clear",85,10,"Clear","Medium","Humid"
10,12,2019,22,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:22:00:00",93,27,"UG/M3","1 Hr","Valid","Moderate",32,"10-12-2019",23,6,"Clear",86,10,"Clear","Low","Humid"
10,12,2019,23,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:23:00:00",94,33,"UG/M3","1 Hr","Valid","Moderate",32.5,"10-12-2019",23,4,"Clear",87,10,"Clear","Low","Humid"
10,12,2019,3,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:03:00:00",140,63,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups",51.4,"10-12-2019",22,7,"Clear",88,10,"Clear","Medium","Humid"
10,12,2019,4,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:04:00:00",152,63,"UG/M3","1 Hr","Valid","Unhealthy",57.2,"10-12-2019",22,7,"Clear",87,10,"Clear","Medium","Humid"
10,12,2019,5,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:05:00:00",155,69,"UG/M3","1 Hr","Valid","Unhealthy",63.1,"10-12-2019",22,7,"Clear",86,10,"Clear","Medium","Humid"
10,12,2019,6,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:06:00:00",154,60,"UG/M3","1 Hr","Valid","Unhealthy",61.5,"10-12-2019",22,7,"Sunny",84,10,"Sunny","Medium","Humid"
10,12,2019,7,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:07:00:00",153,56,"UG/M3","1 Hr","Valid","Unhealthy",58.7,"10-12-2019",24,7,"Sunny",78,10,"Sunny","Medium","Humid"
10,12,2019,8,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:08:00:00",156,72,"UG/M3","1 Hr","Valid","Unhealthy",65.3,"10-12-2019",26,7,"Sunny",71,10,"Sunny","Medium","Humid"
10,12,2019,9,"Ho Chi Minh City","PM2.5 - Principal","10DEC19:09:00:00",154,59,"UG/M3","1 Hr","Valid","Unhealthy",62.2,"10-12-2019",28,8,"Sunny",65,10,"Sunny","Medium","Humid"
